ds,y,volume,rsi,ema_9,ema_21,macd,macd_signal
2024-07-16,256.56,126332470,80.44338875692796,246.04210423289896,226.48410597332557,19.9834431399685,17.409538767939544
2024-07-17,248.5,115584810,73.12572087658593,246.53368338631918,228.48555088484142,19.134353394734376,17.75450169329851
2024-07-18,249.23,110869037,73.04920366580657,247.07294670905537,230.37140989531036,18.30929045023774,17.86545944468636
2024-07-19,239.2,87403903,66.93998032141687,245.49835736724432,231.1740089957367,16.654106770643665,17.623188909877822
2024-07-22,251.51,101225430,67.02919290211791,246.70068589379545,233.02273545066973,16.149514351923017,17.32845399828686
2024-07-23,246.38,111928192,57.13073005093379,246.63654871503638,234.23703222788157,15.1609075925046,16.894944717130407
2024-07-24,215.99,167942939,37.467018469657,240.5072389720291,232.57821111625594,11.789310757148229,15.873817925133974
2024-07-25,220.25,100636466,37.01519807324972,236.45579117762333,231.45746465114178,9.35322422509239,14.569699185125659
2024-07-26,219.8,94604145,36.12692565304755,233.12463294209869,230.39769513740163,7.302122535019123,13.116183855104353
2024-07-29,232.1,129201789,37.64609726195341,232.91970635367898,230.55245012491056,6.593115540972917,11.811570192278065
2024-07-30,222.62,100560334,34.476699770817405,230.8597650829432,229.83131829537325,5.20625119474326,10.490506392771104
2024-07-31,232.07,67497011,46.207246867592275,231.10181206635457,230.03483481397566,4.81419222040671,9.355243558298225
2024-08-01,216.86,83861898,37.564417664314604,228.2534496530837,228.83712255815968,3.2388275855799975,8.13196036375458
2024-08-02,207.67,82880120,32.82407761057215,224.13675972246696,226.91283868923605,1.2345524148687161,6.7524787739774075
2024-08-05,198.88,100308836,28.759758432758858,219.0854077779736,224.36439880839643,-1.051014199390778,5.1917801793037714
2024-08-06,200.64,73783942,31.518381217176383,215.3963262223789,222.2076352803604,-2.689324062991318,3.615559330844754
2024-08-07,191.76,71159778,29.12155779989827,210.66906097790311,219.43966843669125,-4.650628667658509,1.9623217311441015
2024-08-08,198.84,65033874,35.01633501633502,208.3032487823225,217.56697130608296,-5.569478387353229,0.4559617074446354
2024-08-09,200.0,58648274,29.150813567554437,206.642599025858,215.96997391462088,-6.133369439679825,-0.8619045219802568
2024-08-12,197.49,64044903,29.78248283847489,204.81207922068643,214.289976286019,-6.705496395893789,-2.0306228967629636
2024-08-13,207.83,76247387,45.954788816180844,205.41566337654916,213.70270571456274,-6.252484792974315,-2.874995276005234
2024-08-14,201.38,70250014,40.84425036390101,204.60853070123935,212.58245974051158,-6.3408376990291515,-3.5681637606100174
2024-08-15,214.14,89848530,47.54680998613036,206.51482456099149,212.72405430955598,-5.319908064752667,-3.9185126214385475
2024-08-16,216.12,88765122,42.39337395277989,208.4358596487932,213.0327766450509,-4.301459968783917,-3.9951020909076216
2024-08-19,222.72,76435222,50.04894283476899,211.2926877190346,213.91343331368262,-2.9280153355458935,-3.781684739835276
2024-08-20,221.1,74001182,44.18530690130394,213.2541501752277,214.56675755789328,-1.9478177985583045,-3.4149113515798817
2024-08-21,223.27,70145964,53.942674375691965,215.25732014018217,215.35796141626662,-0.9845539983707852,-2.9288398809380625
2024-08-22,210.66,79514482,51.76484476449061,214.33785611214574,214.93087401478783,-1.2245660751655407,-2.5879851197835584
2024-08-23,220.32,81525207,62.526291189530255,215.5342848897166,215.42079455889802,-0.6280562655298922,-2.1959993489328253
2024-08-26,213.21,59301187,56.91191026064006,215.0694279117733,215.2198132353618,-0.7207274258947791,-1.9009449643252163
2024-08-27,209.21,62821390,60.13945380592679,213.89754232941866,214.67346657760166,-1.104207936996687,-1.7415975588595105
2024-08-28,205.75,64116350,54.191435157102994,212.26803386353495,213.86224234327423,-1.6680834606577548,-1.7268947392191594
2024-08-29,206.28,62308818,53.83863080684596,211.07042709082796,213.17294758479474,-2.0485775779345943,-1.7912313069622465
2024-08-30,214.11,63370608,59.53856749311294,211.67834167266238,213.25813416799522,-1.6987245065368484,-1.772729946877167
2024-09-03,210.6,76714222,51.724996886287194,211.46267333812992,213.01648560726838,-1.685264413486891,-1.7552368401991119
2024-09-04,219.41,80651767,60.90744101633393,213.05213867050395,213.59771418842578,-0.9527214412855187,-1.5947337604163934
2024-09-05,230.17,119355013,59.9380037197768,216.47571093640317,215.1042856258416,0.4904130405393232,-1.1777044002252501
2024-09-06,210.73,112177004,47.25308327387626,215.32656874912254,214.70662329621965,0.06471597598002177,-0.9292203249841957
2024-09-09,216.27,67443518,46.67697063369398,215.51525499929807,214.84874845110875,0.17239245273859183,-0.7088977694396382
2024-09-10,226.17,78891136,52.406721731700365,217.64620399943848,215.87795313737158,1.0445333681165323,-0.3582115419284041
2024-09-11,228.13,83548633,52.31164383561643,219.74296319955081,216.99177557942872,1.8722844172802695,0.08788764991333065
2024-09-12,229.81,72020042,60.165622677566624,221.7563705596407,218.15706870857156,2.6334878385079037,0.5970076876322452
2024-09-13,230.29,59515114,55.86401599811787,223.46309644771256,219.26006246233777,3.2381516262103958,1.1252364753478754
2024-09-16,226.78,54322995,58.33435695860459,224.12647715817005,219.94369314757978,3.3949890481857494,1.5791869899154505
2024-09-17,227.87,66761636,61.88535031847133,224.87518172653606,220.6642664977998,3.5661296033152894,1.9765755125954185
