ds,y,volume,rsi,ema_9,ema_21,macd,macd_signal
2022-04-11,151.122,52112340,31.025167461476997,158.74788786116838,158.77963906251324,1.0127217878474255,2.660177663396494
2022-04-12,150.788,55177440,32.03814403643614,157.1559102889347,158.05312642046658,0.2601965505741646,2.1801814408320284
2022-04-13,155.541,53390880,39.77195328069421,156.83292823114778,157.82475129133326,0.04680274301733789,1.7535057012690904
2022-04-14,151.706,51598140,34.57370198096946,155.80754258491822,157.2685011739393,-0.4268454280658318,1.317435475402106
2022-04-18,152.785,46513520,29.33826341960983,155.2030340679346,156.86091015812664,-0.7069988905604419,0.9125486022095965
2022-04-19,158.116,54926420,37.33746410076663,155.78562725434767,156.97500923466058,-0.49317041940312834,0.6314047978870516
2022-04-20,153.998,59630020,36.428019856591305,155.42810180347814,156.7043720315096,-0.6485222392154526,0.3754193904665508
2022-04-21,148.296,63969320,34.59684854580506,154.0016814427825,155.9399745740996,-1.2177064599890173,0.056794220375437215
2022-04-22,144.35,73078580,31.2064647413321,152.071345154226,154.88634052190872,-1.9645521433872375,-0.34747505237709775
2022-04-25,146.074,61874980,26.822212046788536,150.87187612338082,154.08521865628066,-2.389772526182014,-0.7559345471380811
2022-04-26,139.391,77529160,25.55018041952499,148.57570089870467,152.74938059661878,-3.2288053329166075,-1.2505087042937864
2022-04-27,138.167,71336300,27.79587170804308,146.49396071896373,151.4237096332898,-3.9470127418064465,-1.7898095117963186
2022-04-28,144.596,117316940,37.27518332690083,146.114368575171,150.80300875753616,-3.951875951144018,-2.2222227996658583
2022-04-29,124.282,272661720,28.071501235285595,141.7478948601368,148.3920079613965,-5.531140563005152,-2.884006352333717
2022-05-02,124.5,148788980,29.73664180240526,138.29831588810944,146.22000723763318,-6.688032887819361,-3.644811659430846
2022-05-03,124.254,79133360,29.776531203316992,135.48945271048757,144.22309748875745,-7.537837041017724,-4.423416735748222
2022-05-04,125.929,110745360,26.31949331456724,133.57736216839007,142.55999771705223,-7.984118505306839,-5.135557089659946
2022-05-05,116.407,144391220,24.12514110627322,130.14328973471206,140.18245247004748,-9.002371863307644,-5.908920044389485
2022-05-06,114.772,124259900,22.361016185088815,127.06903178776966,137.8724113364068,-9.82798492882614,-6.692733021276816
2022-05-09,108.789,128124380,14.47154237312553,123.41302543021574,135.22846485127891,-10.840109297208713,-7.522208276463196
2022-05-10,108.859,105433820,15.474751801257455,120.5022203441726,132.8312407738899,-11.503966175033128,-8.318559856177183
2022-05-11,105.372,109703640,16.017480524415745,117.47617627533808,130.33494615808172,-12.171147875037633,-9.089077459949273
2022-05-12,106.931,132025140,19.21209827379093,115.36714102027047,128.2073146891652,-12.430801367918221,-9.757422241543063
2022-05-13,113.055,93684560,24.666635977228438,114.90471281621639,126.82983153560473,-12.004047821110504,-10.206747357456551
2022-05-16,110.81,74565740,26.4691837776424,114.08577025297312,125.37348321418611,-11.71198680499495,-10.507795246964232
2022-05-17,115.368,76447740,32.20635292281277,114.3422162023785,124.46389383107828,-10.98609299687027,-10.60345479694544
2022-05-18,107.112,108379180,21.556486371638442,112.89617296190279,122.88644893734389,-10.950773426437877,-10.67291852284393
2022-05-19,107.319,88142540,31.475374030796118,111.78073836952224,121.47122630667626,-10.781793439045686,-10.694693506084281
2022-05-20,107.591,99500640,31.556098518728575,110.94279069561779,120.20938755152388,-10.504834264433043,-10.656721657754034
2022-05-23,107.557,107797360,31.702719880772335,110.26563255649424,119.05917050138534,-10.170842497834172,-10.559545825770062
2022-05-24,104.1,102934680,26.977999957813907,109.03250604519539,117.69924591035031,-10.069033079583377,-10.461443276532727
2022-05-25,106.775,93120100,38.12681820423058,108.58100483615632,116.70613264577301,-9.661130736742066,-10.301380768574596
2022-05-26,111.078,93002600,45.72750404811473,109.08040386892506,116.19448422343001,-8.88819151386933,-10.018742917633544
2022-05-27,115.146,93660160,57.69333171971439,110.29352309514006,116.09916747584546,-7.856809598355142,-9.586356253777865
2022-05-31,120.21,144634160,62.255717031246625,112.27681847611206,116.47287952349586,-6.555244740349963,-8.980133951092284
2022-06-01,121.684,127528980,68.4124977424598,114.15825478088965,116.94661774863259,-5.343212504131088,-8.252749661700046
2022-06-02,125.511,100560680,69.95103513443863,116.42880382471172,117.72519795330236,-4.027435538385461,-7.407686837037129
2022-06-03,122.35,97603320,60.659159193596466,117.61304305976938,118.14563450300214,-3.202818992135917,-6.566713268056887
2022-06-06,124.79,135269024,65.96036167686546,119.04843444781551,118.74966773000195,-2.3256086611183377,-5.718492346669177
2022-06-07,123.0,85156712,59.300965194501316,119.83874755825241,119.13606157272905,-1.7546249697385434,-4.925718871283051
2022-06-08,121.18,64926594,70.33418131359853,120.10699804660193,119.3218741570264,-1.4324625338171728,-4.227067603789876
2022-06-09,116.15,67029842,61.202587847266265,119.31559843728155,119.03352196093309,-1.5649852688210473,-3.69465113679611
2022-06-10,109.65,87412245,52.25554849593586,117.38247874982525,118.18047450993916,-2.1694975510170025,-3.3896204196402886
